mmsi,length,width,to_bow,to_stern,to_port,to_starboard,Embarcacion,area_m2,Unnamed: 9,NOMBRE,FLOTA,C LOG,Mes,C Costo EP,Sin Pesca Norte,CHIN,CHIS,Sin Pesca Sur,CHD,Sin Pesca CHD,TOTAL Galones,TOTAL TM/descarga,KM Recorrido
760000670,51.0,10.0,5.0,46.0,5.0,5.0,TASA 54,510.0,,JAVIER,1,T054,2,0.0,0.0,46185.0,0.0,0.0,0.0,0.0,46185.0,5581.065000000001,8465.417756224602
760000680,41.0,10.0,5.0,36.0,5.0,5.0,TASA 55,410.0,,TASA 55,4,T055,7,1030.0,0.0,0.0,0.0,0.0,0.0,340.0,1370.0,73.268,73.7675449374707
760000680,41.0,10.0,5.0,36.0,5.0,5.0,TASA 55,410.0,,TASA 55,4,T055,4,320.0,0.0,0.0,0.0,0.0,35545.0,0.0,35865.0,2547.8,6592.017365069151
760000680,41.0,10.0,5.0,36.0,5.0,5.0,TASA 55,410.0,,TASA 55,4,T055,3,40.0,2220.0,29650.0,0.0,0.0,0.0,0.0,31910.0,1902.84,7237.440441281005
760000680,41.0,10.0,5.0,36.0,5.0,5.0,TASA 55,410.0,,TASA 55,4,T055,0,999.4,0.0,5580.0,0.0,0.0,0.0,0.0,6579.4,712.6700000000001,1408.157808541758
760000680,41.0,10.0,5.0,36.0,5.0,5.0,TASA 55,410.0,,TASA 55,4,T055,8,710.0,0.0,36260.0,0.0,0.0,0.0,0.0,36970.0,5289.76,7064.89673795658
760000680,41.0,10.0,5.0,36.0,5.0,5.0,TASA 55,410.0,,TASA 55,4,T055,6,0.0,0.0,41105.0,0.0,0.0,0.0,0.0,41105.0,3620.430000000001,8083.337637088417
760000680,41.0,10.0,5.0,36.0,5.0,5.0,TASA 55,410.0,,TASA 55,4,T055,5,515.0,0.0,7345.0,0.0,0.0,0.0,0.0,7860.0,807.037,1105.530894110872
760000680,41.0,10.0,5.0,36.0,5.0,5.0,TASA 55,410.0,,TASA 55,4,T055,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.4935648669634
760000680,41.0,10.0,5.0,36.0,5.0,5.0,TASA 55,410.0,,TASA 55,4,T055,11,670.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0,0.0,8.615413754785168
760000680,41.0,10.0,5.0,36.0,5.0,5.0,TASA 55,410.0,,TASA 55,4,T055,10,502.0,0.0,0.0,0.0,0.0,0.0,0.0,502.0,0.0,107.0510081961794
760000680,41.0,10.0,5.0,36.0,5.0,5.0,TASA 55,410.0,,TASA 55,3,T055,9,4698.0,0.0,17610.0,0.0,0.0,0.0,0.0,22308.0,2316.695,4579.585605732905
760000680,41.0,10.0,5.0,36.0,5.0,5.0,TASA 55,410.0,,TASA 55,3,T055,2,0.0,0.0,43650.0,0.0,0.0,0.0,0.0,43650.0,5554.490000000001,7745.237010193558
760000770,50.0,12.0,8.0,42.0,6.0,6.0,TASA 56,600.0,,SANTA ENMA,4,T056,7,1480.0,0.0,0.0,0.0,0.0,0.0,270.0,1750.0,0.0,114.9342133596666
760000770,50.0,12.0,8.0,42.0,6.0,6.0,TASA 56,600.0,,SANTA ENMA,4,T056,4,0.0,0.0,0.0,0.0,0.0,34500.0,950.0,35450.0,2089.428,7232.476776135139
760000770,50.0,12.0,8.0,42.0,6.0,6.0,TASA 56,600.0,,SANTA ENMA,4,T056,3,700.0,1810.0,35100.0,0.0,0.0,3520.0,0.0,41130.0,2731.142,8809.799960280983
760000770,50.0,12.0,8.0,42.0,6.0,6.0,TASA 56,600.0,,SANTA ENMA,4,T056,0,1210.0,0.0,4530.0,0.0,0.0,0.0,0.0,5740.0,1086.975,823.213335045787
760000770,50.0,12.0,8.0,42.0,6.0,6.0,TASA 56,600.0,,SANTA ENMA,4,T056,8,80.0,0.0,37020.0,0.0,0.0,0.0,0.0,37100.0,5036.43,8098.618713501601
760000770,50.0,12.0,8.0,42.0,6.0,6.0,TASA 56,600.0,,SANTA ENMA,4,T056,6,4920.0,0.0,30110.0,0.0,0.0,0.0,0.0,35030.0,3213.66,7619.859561064397
760000770,50.0,12.0,8.0,42.0,6.0,6.0,TASA 56,600.0,,SANTA ENMA,4,T056,5,809.0,0.0,9100.0,0.0,0.0,0.0,0.0,9909.0,1320.745,1287.454929451549
760000770,50.0,12.0,8.0,42.0,6.0,6.0,TASA 56,600.0,,SANTA ENMA,4,T056,1,1880.0,0.0,0.0,0.0,0.0,0.0,0.0,1880.0,0.0,38.39338812463067
760000770,50.0,12.0,8.0,42.0,6.0,6.0,TASA 56,600.0,,SANTA ENMA,4,T056,11,2710.0,0.0,0.0,0.0,0.0,0.0,0.0,2710.0,0.0,18.06976803245607
760000770,50.0,12.0,8.0,42.0,6.0,6.0,TASA 56,600.0,,SANTA ENMA,4,T056,10,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,1011.0,0.0,47.07235945989987
760000770,50.0,12.0,8.0,42.0,6.0,6.0,TASA 56,600.0,,SANTA ENMA,2,T056,9,2019.0,0.0,20420.0,0.0,0.0,0.0,0.0,22439.0,2407.135,4152.730734558103
760000770,50.0,12.0,8.0,42.0,6.0,6.0,TASA 56,600.0,,SANTA ENMA,2,T056,2,0.0,0.0,44760.0,0.0,0.0,0.0,0.0,44760.0,5229.925000000001,9554.189168178907
760000780,43.0,10.0,5.0,38.0,8.0,2.0,TASA 61,430.0,,SEBASTIAN,2,T061,7,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,1320.0,0.0,345.5257886710817
760000780,43.0,10.0,5.0,38.0,8.0,2.0,TASA 61,430.0,,SEBASTIAN,2,T061,4,3340.0,0.0,0.0,0.0,0.0,0.0,0.0,3340.0,0.0,1008.2823749364655
760000780,43.0,10.0,5.0,38.0,8.0,2.0,TASA 61,430.0,,SEBASTIAN,2,T061,3,630.0,0.0,22540.0,0.0,0.0,0.0,0.0,23170.0,2215.725,1.571073919943444
760000780,43.0,10.0,5.0,38.0,8.0,2.0,TASA 61,430.0,,SEBASTIAN,2,T061,0,1050.0,0.0,6430.0,0.0,0.0,0.0,0.0,7480.0,1234.225,3353.8100724830097
760000780,43.0,10.0,5.0,38.0,8.0,2.0,TASA 61,430.0,,SEBASTIAN,2,T061,8,198.0,0.0,30080.0,0.0,0.0,0.0,0.0,30278.0,4507.175,7175.435006096262
760000780,43.0,10.0,5.0,38.0,8.0,2.0,TASA 61,430.0,,SEBASTIAN,2,T061,6,0.0,0.0,29740.0,0.0,0.0,0.0,0.0,29740.0,4202.406999999999,6666.6629228759575
760000780,43.0,10.0,5.0,38.0,8.0,2.0,TASA 61,430.0,,SEBASTIAN,2,T061,5,1070.0,0.0,690.0,0.0,0.0,0.0,0.0,1760.0,112.435,589.6776363781809
760000780,43.0,10.0,5.0,38.0,8.0,2.0,TASA 61,430.0,,SEBASTIAN,2,T061,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.4935648669634
760000780,43.0,10.0,5.0,38.0,8.0,2.0,TASA 61,430.0,,SEBASTIAN,2,T061,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.4935648669634
760000780,43.0,10.0,5.0,38.0,8.0,2.0,TASA 61,430.0,,SEBASTIAN,2,T061,10,114.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,90.4935648669634
760000780,43.0,10.0,5.0,38.0,8.0,2.0,TASA 61,430.0,,SEBASTIAN,2,T061,9,2911.0,1040.0,13675.0,0.0,0.0,0.0,0.0,17626.0,1961.465,5090.780620580428
760000780,43.0,10.0,5.0,38.0,8.0,2.0,TASA 61,430.0,,SEBASTIAN,2,T061,2,420.0,1970.0,24860.0,0.0,0.0,0.0,0.0,27250.0,4704.92,7174.815739476428
760000840,36.0,8.0,4.0,32.0,4.0,4.0,TASA 414,288.0,,ESTRELLA,2,T414,7,370.0,0.0,0.0,0.0,1320.0,0.0,0.0,1690.0,0.0,853.3300224472919
760000840,36.0,8.0,4.0,32.0,4.0,4.0,TASA 414,288.0,,ESTRELLA,2,T414,4,175.0,0.0,0.0,1285.0,1710.0,0.0,0.0,3170.0,271.645,4.052415924149972
760000840,36.0,8.0,4.0,32.0,4.0,4.0,TASA 414,288.0,,ESTRELLA,2,T414,3,0.0,1880.0,13380.0,0.0,0.0,0.0,0.0,15260.0,2654.46,3.630326846768772
760000840,36.0,8.0,4.0,32.0,4.0,4.0,TASA 414,288.0,,ESTRELLA,2,T414,0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,90.4935648669634
760000840,36.0,8.0,4.0,32.0,4.0,4.0,TASA 414,288.0,,ESTRELLA,2,T414,8,50.0,1170.0,13360.0,0.0,0.0,0.0,0.0,14580.0,3062.481,5338.620130955663
760000840,36.0,8.0,4.0,32.0,4.0,4.0,TASA 414,288.0,,ESTRELLA,2,T414,6,1150.0,0.0,9980.0,0.0,0.0,0.0,0.0,11130.0,1822.787,3861.882717217442
760000840,36.0,8.0,4.0,32.0,4.0,4.0,TASA 414,288.0,,ESTRELLA,2,T414,5,235.0,0.0,535.0,0.0,0.0,0.0,0.0,770.0,0.0,379.8538477361625
760000840,36.0,8.0,4.0,32.0,4.0,4.0,TASA 414,288.0,,ESTRELLA,2,T414,1,432.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,0.0,106.20075677534852
760000840,36.0,8.0,4.0,32.0,4.0,4.0,TASA 414,288.0,,ESTRELLA,2,T414,11,318.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,0.0,2.343701150005146
760000840,36.0,8.0,4.0,32.0,4.0,4.0,TASA 414,288.0,,ESTRELLA,2,T414,10,210.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,33.32940266733861
760000840,36.0,8.0,4.0,32.0,4.0,4.0,TASA 414,288.0,,ESTRELLA,2,T414,9,1424.0,0.0,8243.0,0.0,0.0,0.0,0.0,9667.0,2812.365,1.257722941743947
760000840,36.0,8.0,4.0,32.0,4.0,4.0,TASA 414,288.0,,ESTRELLA,2,T414,2,395.0,570.0,11243.0,0.0,0.0,0.0,0.0,12208.0,3249.475,5248.031000752918
760000850,50.0,8.0,5.0,45.0,4.0,4.0,TASA 41,400.0,,DON ANGEL,4,T041,7,900.0,0.0,0.0,0.0,0.0,0.0,310.0,1210.0,0.0,54.93620391562899
760000850,50.0,8.0,5.0,45.0,4.0,4.0,TASA 41,400.0,,DON ANGEL,4,T041,4,150.0,0.0,0.0,0.0,0.0,24741.0,209.0,25100.0,2026.664,4603.680112221423
760000850,50.0,8.0,5.0,45.0,4.0,4.0,TASA 41,400.0,,DON ANGEL,4,T041,3,300.0,1570.0,20980.0,0.0,0.0,0.0,0.0,22850.0,2215.29,5921.53439757146
760000850,50.0,8.0,5.0,45.0,4.0,4.0,TASA 41,400.0,,DON ANGEL,4,T041,0,1220.0,0.0,4090.0,0.0,0.0,0.0,0.0,5310.0,1055.135,807.5271451727328
760000850,50.0,8.0,5.0,45.0,4.0,4.0,TASA 41,400.0,,DON ANGEL,4,T041,8,0.0,1060.0,28270.0,0.0,0.0,0.0,0.0,29330.0,3795.045,6338.74996525707
760000850,50.0,8.0,5.0,45.0,4.0,4.0,TASA 41,400.0,,DON ANGEL,4,T041,6,0.0,0.0,34950.0,0.0,0.0,0.0,0.0,34950.0,3576.675,6965.719612336056
760000850,50.0,8.0,5.0,45.0,4.0,4.0,TASA 41,400.0,,DON ANGEL,4,T041,5,595.0,1020.0,9350.0,0.0,0.0,0.0,0.0,10965.0,1158.535,1998.773422896573
760000850,50.0,8.0,5.0,45.0,4.0,4.0,TASA 41,400.0,,DON ANGEL,4,T041,1,1275.0,0.0,0.0,0.0,0.0,0.0,0.0,1275.0,0.0,12.08064444630726
760000850,50.0,8.0,5.0,45.0,4.0,4.0,TASA 41,400.0,,DON ANGEL,4,T041,11,710.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,0.0,74.64601640791854
760000850,50.0,8.0,5.0,45.0,4.0,4.0,TASA 41,400.0,,DON ANGEL,4,T041,10,503.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,0.0,109.9546085524929
760000850,50.0,8.0,5.0,45.0,4.0,4.0,TASA 41,400.0,,DON ANGEL,2,T041,9,4147.0,0.0,18850.0,0.0,0.0,0.0,0.0,22997.0,3639.835,4042.866011018247
760000850,50.0,8.0,5.0,45.0,4.0,4.0,TASA 41,400.0,,DON ANGEL,2,T041,2,130.0,900.0,25000.0,0.0,0.0,0.0,0.0,26030.0,3888.53,6098.262175012062
760000870,31.0,10.0,7.0,24.0,5.0,5.0,TASA 416,310.0,,SALKANTAY,2,T416,7,370.0,0.0,0.0,7410.0,3850.0,0.0,0.0,11630.0,1485.115,4915.700441840504
760000870,31.0,10.0,7.0,24.0,5.0,5.0,TASA 416,310.0,,SALKANTAY,2,T416,4,320.0,0.0,0.0,3110.0,1580.0,0.0,0.0,5010.0,811.05,1665.3071810002762
760000870,31.0,10.0,7.0,24.0,5.0,5.0,TASA 416,310.0,,SALKANTAY,2,T416,3,80.0,3170.0,12030.0,0.0,0.0,0.0,0.0,15280.0,1959.46,4921.9711052914845
760000870,31.0,10.0,7.0,24.0,5.0,5.0,TASA 416,310.0,,SALKANTAY,2,T416,0,180.0,0.0,4300.0,0.0,0.0,0.0,0.0,4480.0,794.845,1253.023199943808
760000870,31.0,10.0,7.0,24.0,5.0,5.0,TASA 416,310.0,,SALKANTAY,2,T416,8,50.0,1550.0,15200.0,0.0,0.0,0.0,0.0,16800.0,4210.690000000001,5779.405645481188
760000870,31.0,10.0,7.0,24.0,5.0,5.0,TASA 416,310.0,,SALKANTAY,2,T416,6,50.0,50.0,16500.0,0.0,0.0,0.0,0.0,16600.0,2100.14,6605.899967029908
760000870,31.0,10.0,7.0,24.0,5.0,5.0,TASA 416,310.0,,SALKANTAY,2,T416,5,300.0,600.0,2700.0,0.0,0.0,0.0,0.0,3600.0,331.695,951.7031456246232
760000870,31.0,10.0,7.0,24.0,5.0,5.0,TASA 416,310.0,,SALKANTAY,2,T416,1,280.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,93.8736263828266
760000870,31.0,10.0,7.0,24.0,5.0,5.0,TASA 416,310.0,,SALKANTAY,2,T416,11,170.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,90.4935648669634
760000870,31.0,10.0,7.0,24.0,5.0,5.0,TASA 416,310.0,,SALKANTAY,2,T416,10,112.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,90.4935648669634
760000870,31.0,10.0,7.0,24.0,5.0,5.0,TASA 416,310.0,,SALKANTAY,3,T416,9,1238.0,450.0,10000.0,0.0,0.0,0.0,0.0,11688.0,2873.43,5135.196764055608
760000870,31.0,10.0,7.0,24.0,5.0,5.0,TASA 416,310.0,,SALKANTAY,3,T416,2,400.0,730.0,14400.0,0.0,0.0,0.0,0.0,15530.0,3166.155000000001,5772.451729653821
760000880,176.0,35.0,144.0,32.0,26.0,9.0,TASA 51,6160.0,,SIPESA 63,4,T051,7,950.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,15.59537822047691
760000880,176.0,35.0,144.0,32.0,26.0,9.0,TASA 51,6160.0,,SIPESA 63,4,T051,4,2190.0,0.0,0.0,0.0,0.0,0.0,0.0,2190.0,0.0,60.97101419350567
760000880,176.0,35.0,144.0,32.0,26.0,9.0,TASA 51,6160.0,,SIPESA 63,4,T051,3,0.0,980.0,30110.0,0.0,0.0,0.0,0.0,31090.0,2850.16,7171.951528332164
760000880,176.0,35.0,144.0,32.0,26.0,9.0,TASA 51,6160.0,,SIPESA 63,4,T051,0,1440.0,0.0,7630.0,0.0,0.0,0.0,0.0,9070.0,1190.205,1706.967773688169
760000880,176.0,35.0,144.0,32.0,26.0,9.0,TASA 51,6160.0,,SIPESA 63,4,T051,8,150.0,0.0,35850.0,0.0,0.0,0.0,0.0,36000.0,5121.344,7858.320983888407
760000880,176.0,35.0,144.0,32.0,26.0,9.0,TASA 51,6160.0,,SIPESA 63,4,T051,6,0.0,0.0,35170.0,0.0,0.0,0.0,0.0,35170.0,4116.65,6964.350992180591
760000880,176.0,35.0,144.0,32.0,26.0,9.0,TASA 51,6160.0,,SIPESA 63,4,T051,5,1740.0,1030.0,6530.0,0.0,0.0,0.0,0.0,9300.0,932.315,1456.314323067797
760000880,176.0,35.0,144.0,32.0,26.0,9.0,TASA 51,6160.0,,SIPESA 63,4,T051,1,2750.0,0.0,0.0,0.0,0.0,0.0,0.0,2750.0,0.0,100.3414810141745
760000880,176.0,35.0,144.0,32.0,26.0,9.0,TASA 51,6160.0,,SIPESA 63,4,T051,11,2030.0,0.0,0.0,0.0,0.0,0.0,0.0,2030.0,0.0,67.73255685196422
760000880,176.0,35.0,144.0,32.0,26.0,9.0,TASA 51,6160.0,,SIPESA 63,4,T051,10,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.0,0.0,82.02731209357094
760000880,176.0,35.0,144.0,32.0,26.0,9.0,TASA 51,6160.0,,SIPESA 63,2,T051,9,3677.0,0.0,18540.0,0.0,0.0,0.0,0.0,22217.0,3001.325,4058.30971620526
760000880,176.0,35.0,144.0,32.0,26.0,9.0,TASA 51,6160.0,,SIPESA 63,2,T051,2,0.0,0.0,40430.0,0.0,0.0,0.0,0.0,40430.0,6436.954999999998,7637.484303865672
760000910,35.0,8.0,5.0,30.0,5.0,3.0,TASA 42,280.0,,CARMEN LUISA,4,T042,7,580.0,0.0,0.0,0.0,0.0,3400.0,3220.0,7200.0,320.889,889.3837868156212
760000910,35.0,8.0,5.0,30.0,5.0,3.0,TASA 42,280.0,,CARMEN LUISA,4,T042,4,1100.0,0.0,0.0,0.0,0.0,21100.0,0.0,22200.0,1378.669,4029.621389594622
760000910,35.0,8.0,5.0,30.0,5.0,3.0,TASA 42,280.0,,CARMEN LUISA,4,T042,3,0.0,0.0,33200.0,0.0,0.0,0.0,0.0,33200.0,1370.495,6818.24274599769
760000910,35.0,8.0,5.0,30.0,5.0,3.0,TASA 42,280.0,,CARMEN LUISA,4,T042,0,1150.0,0.0,5050.0,0.0,0.0,0.0,0.0,6200.0,629.6400000000001,1437.870893773646
760000910,35.0,8.0,5.0,30.0,5.0,3.0,TASA 42,280.0,,CARMEN LUISA,4,T042,8,130.0,2400.0,33350.0,0.0,0.0,0.0,0.0,35880.0,4158.555,6172.961098082595
760000910,35.0,8.0,5.0,30.0,5.0,3.0,TASA 42,280.0,,CARMEN LUISA,4,T042,6,0.0,0.0,43400.0,0.0,0.0,0.0,0.0,43400.0,3898.956,7731.999119024346
760000910,35.0,8.0,5.0,30.0,5.0,3.0,TASA 42,280.0,,CARMEN LUISA,4,T042,5,991.0,380.0,6490.0,0.0,0.0,0.0,0.0,7861.0,907.375,1133.425295936406
760000910,35.0,8.0,5.0,30.0,5.0,3.0,TASA 42,280.0,,CARMEN LUISA,4,T042,1,540.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0,38.78893000326004
760000910,35.0,8.0,5.0,30.0,5.0,3.0,TASA 42,280.0,,CARMEN LUISA,4,T042,11,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,15.68609009605796
760000910,35.0,8.0,5.0,30.0,5.0,3.0,TASA 42,280.0,,CARMEN LUISA,4,T042,10,708.0,0.0,0.0,0.0,0.0,0.0,0.0,708.0,0.0,108.6422200509479
760000910,35.0,8.0,5.0,30.0,5.0,3.0,TASA 42,280.0,,CARMEN LUISA,1,T042,9,2702.0,0.0,13220.0,0.0,0.0,0.0,0.0,15922.0,1804.595,3074.473575059741
760000910,35.0,8.0,5.0,30.0,5.0,3.0,TASA 42,280.0,,CARMEN LUISA,1,T042,2,485.0,85.0,19290.0,0.0,0.0,0.0,0.0,19860.0,2436.845,3912.318313177796
760000920,38.0,8.0,4.0,34.0,4.0,4.0,TASA 411,304.0,,SIPAN,2,T411,7,438.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,0.0,11.19049083298079
760000920,38.0,8.0,4.0,34.0,4.0,4.0,TASA 411,304.0,,SIPAN,2,T411,4,415.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,0.0,61.1618769982089
760000920,38.0,8.0,4.0,34.0,4.0,4.0,TASA 411,304.0,,SIPAN,2,T411,3,0.0,550.0,15258.0,0.0,0.0,0.0,0.0,15808.0,1789.795,6004.972922435922
760000920,38.0,8.0,4.0,34.0,4.0,4.0,TASA 411,304.0,,SIPAN,2,T411,0,347.0,0.0,2770.0,0.0,0.0,0.0,0.0,3117.0,666.4100000000001,956.4888724709148
760000920,38.0,8.0,4.0,34.0,4.0,4.0,TASA 411,304.0,,SIPAN,2,T411,8,50.0,1370.0,15900.0,0.0,0.0,0.0,0.0,17320.0,2987.931,5725.090205161045
760000920,38.0,8.0,4.0,34.0,4.0,4.0,TASA 411,304.0,,SIPAN,2,T411,6,50.0,0.0,16900.0,0.0,0.0,0.0,0.0,16950.0,2023.961,6153.368255188768
760000920,38.0,8.0,4.0,34.0,4.0,4.0,TASA 411,304.0,,SIPAN,2,T411,5,485.0,510.0,3790.0,0.0,0.0,0.0,0.0,4785.0,857.07,1726.08523499383
760000920,38.0,8.0,4.0,34.0,4.0,4.0,TASA 411,304.0,,SIPAN,2,T411,1,361.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,0.0,58.17992923166395
760000920,38.0,8.0,4.0,34.0,4.0,4.0,TASA 411,304.0,,SIPAN,2,T411,11,170.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,20.61222145604021
760000920,38.0,8.0,4.0,34.0,4.0,4.0,TASA 411,304.0,,SIPAN,2,T411,10,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,199.5180359915351
760000920,38.0,8.0,4.0,34.0,4.0,4.0,TASA 411,304.0,,SIPAN,1,T411,9,2605.0,720.0,9610.0,0.0,0.0,0.0,0.0,12935.0,2322.345,3959.926493590089
760000920,38.0,8.0,4.0,34.0,4.0,4.0,TASA 411,304.0,,SIPAN,1,T411,2,530.0,940.0,14270.0,0.0,0.0,0.0,0.0,15740.0,2758.64,5496.67851547455
760001140,45.0,8.0,5.0,40.0,4.0,4.0,TASA 413,360.0,,OLMOS II,2,T413,7,300.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,93.8736263828266
760001140,45.0,8.0,5.0,40.0,4.0,4.0,TASA 413,360.0,,OLMOS II,2,T413,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.4935648669634
760001140,45.0,8.0,5.0,40.0,4.0,4.0,TASA 413,360.0,,OLMOS II,2,T413,3,150.0,3560.0,10000.0,0.0,0.0,0.0,0.0,13710.0,2140.08,5974.731143175686
760001140,45.0,8.0,5.0,40.0,4.0,4.0,TASA 413,360.0,,OLMOS II,2,T413,0,564.0,0.0,1826.0,0.0,0.0,0.0,0.0,2390.0,609.125,1077.0232863940344
760001140,45.0,8.0,5.0,40.0,4.0,4.0,TASA 413,360.0,,OLMOS II,2,T413,8,0.0,1290.0,12630.0,0.0,0.0,0.0,0.0,13920.0,3372.273,5278.179582340597
760001140,45.0,8.0,5.0,40.0,4.0,4.0,TASA 413,360.0,,OLMOS II,2,T413,6,900.0,0.0,13220.0,0.0,0.0,0.0,0.0,14120.0,2254.627,5953.922533080679
760001140,45.0,8.0,5.0,40.0,4.0,4.0,TASA 413,360.0,,OLMOS II,2,T413,5,107.0,574.0,3976.0,0.0,0.0,0.0,0.0,4657.0,771.942,1376.185276746192
760001140,45.0,8.0,5.0,40.0,4.0,4.0,TASA 413,360.0,,OLMOS II,2,T413,1,280.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,93.8736263828266
760001140,45.0,8.0,5.0,40.0,4.0,4.0,TASA 413,360.0,,OLMOS II,2,T413,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.4935648669634
760001140,45.0,8.0,5.0,40.0,4.0,4.0,TASA 413,360.0,,OLMOS II,2,T413,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.4935648669634
760001140,45.0,8.0,5.0,40.0,4.0,4.0,TASA 413,360.0,,OLMOS II,2,T413,9,1650.0,0.0,11430.0,0.0,0.0,0.0,0.0,13080.0,3071.195,5248.031000752918
760001140,45.0,8.0,5.0,40.0,4.0,4.0,TASA 413,360.0,,OLMOS II,2,T413,2,35.0,525.0,13320.0,0.0,0.0,0.0,0.0,13880.0,3220.080000000001,5564.777902626191
760001150,36.0,8.0,8.0,28.0,4.0,4.0,TASA 412,288.0,,SECHIN II,2,T412,7,333.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,0.0,121.16620669435692
760001150,36.0,8.0,8.0,28.0,4.0,4.0,TASA 412,288.0,,SECHIN II,2,T412,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.898294404913758
760001150,36.0,8.0,8.0,28.0,4.0,4.0,TASA 412,288.0,,SECHIN II,2,T412,3,255.0,4350.0,11330.0,0.0,0.0,0.0,0.0,15935.0,2150.175,6761.463109253802
760001150,36.0,8.0,8.0,28.0,4.0,4.0,TASA 412,288.0,,SECHIN II,2,T412,0,1050.0,0.0,1410.0,0.0,0.0,0.0,0.0,2460.0,698.98,656.4863138690798
760001150,36.0,8.0,8.0,28.0,4.0,4.0,TASA 412,288.0,,SECHIN II,2,T412,8,70.0,2475.0,14995.0,0.0,0.0,0.0,0.0,17540.0,3695.325,6881.950155151336
760001150,36.0,8.0,8.0,28.0,4.0,4.0,TASA 412,288.0,,SECHIN II,2,T412,6,20.0,2070.0,17280.0,0.0,0.0,0.0,0.0,19370.0,2255.734,7217.682166819901
760001150,36.0,8.0,8.0,28.0,4.0,4.0,TASA 412,288.0,,SECHIN II,2,T412,5,110.0,980.0,3550.0,0.0,0.0,0.0,0.0,4640.0,789.6,1755.670584052778
760001150,36.0,8.0,8.0,28.0,4.0,4.0,TASA 412,288.0,,SECHIN II,2,T412,1,250.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,1.411228647249064
760001150,36.0,8.0,8.0,28.0,4.0,4.0,TASA 412,288.0,,SECHIN II,2,T412,11,275.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,93.8736263828266
760001150,36.0,8.0,8.0,28.0,4.0,4.0,TASA 412,288.0,,SECHIN II,2,T412,10,114.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,90.4935648669634
760001150,36.0,8.0,8.0,28.0,4.0,4.0,TASA 412,288.0,,SECHIN II,3,T412,9,2068.0,407.0,8799.0,0.0,0.0,0.0,0.0,11274.0,2992.635,4292.618651045469
760001150,36.0,8.0,8.0,28.0,4.0,4.0,TASA 412,288.0,,SECHIN II,3,T412,2,10.0,900.0,11757.0,0.0,0.0,0.0,0.0,12667.0,3622.960000000001,4775.902826206409
760001160,38.0,8.0,4.0,34.0,4.0,4.0,TASA 34,304.0,,SAMOA,3,T034,7,340.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,80.53805190353565
760001160,38.0,8.0,4.0,34.0,4.0,4.0,TASA 34,304.0,,SAMOA,3,T034,4,230.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,30.84211319509969
760001160,38.0,8.0,4.0,34.0,4.0,4.0,TASA 34,304.0,,SAMOA,3,T034,3,0.0,1220.0,11070.0,0.0,0.0,0.0,0.0,12290.0,2005.265,5083.327962370519
760001160,38.0,8.0,4.0,34.0,4.0,4.0,TASA 34,304.0,,SAMOA,3,T034,0,160.0,0.0,2300.0,0.0,0.0,0.0,0.0,2460.0,512.18,1065.28670288291
